rowNames	Gene
351550	IGLV2-23
351550	IGLV3-21
351550	IGLV3-19
351550	IGLV2-18
351550	IGLV2-14
351550	IGLV2-11
351550	IGLV3-10
351550	IGLV3-9
351550	IGLV2-8
351550	IGLV3-1
351550	IGLL5
351550	IGLC2
351550	IGLC3
351551	IGLV3-25
351551	IGLV2-23
351551	IGLV3-21
351551	IGLV3-19
351551	IGLV2-18
351551	IGLV3-16
351551	IGLV2-14
351551	IGLV2-11
351551	IGLV3-10
351551	IGLV3-9
351551	IGLV2-8
351551	IGLV2-5
351551	IGLV4-3
351551	IGLV3-1
351551	IGLL5
351551	IGLC2
351551	IGLC3
351551	IGLC6
351552	IGLV3-25
351552	IGLV2-23
351552	IGLV3-21
351552	IGLV3-19
351552	IGLV2-18
351552	IGLV2-14
351552	IGLV2-11
351552	IGLV3-10
351552	IGLV3-9
351552	IGLV2-8
351552	IGLV4-3
351552	IGLV3-1
351552	IGLL5
351552	IGLC2
351552	IGLC3
351553	IGLV3-21
351553	IGLV3-19
351553	IGLV3-16
351553	IGLV2-11
351553	IGLV3-10
351553	IGLV3-9
351553	IGLV2-5
351553	IGLC6
351578	GNAZ
351579	IGLV2-11
351579	IGLV2-5
351579	IGLC6
351580	FBXW4P1
351609	GNAZ
351610	GNAZ
351615	GNAZ
351634	IGLC6
351644	BCR
351651	FBXW4P1
351654	FBXW4P1
351658	RAB36
351658	ZDHHC8P1
351665	FBXW4P1
351672	FBXW4P1
351675	RAB36
351675	BCR
351676	BCR
351677	BCR
351677	FBXW4P1
351678	FBXW4P1
351679	BCR
351681	FBXW4P1
351685	FBXW4P1
351697	BCR
351697	FBXW4P1
351702	BCR
351704	FBXW4P1
351705	FBXW4P1
351707	FBXW4P1
351710	FBXW4P1
351799	AP000347.1
351855	GUSBP11
351855	AP000347.1
351866	AP000347.1
351866	SMARCB1
351866	MIF-AS1
351869	SMARCB1
351869	MIF-AS1
351869	AP000350.6
351870	MIF-AS1
351874	AP000347.1
351874	SMARCB1
351874	MIF-AS1
351876	SMARCB1
351876	MIF-AS1
351876	AP000350.6
351877	AP000347.1
351877	ZNF70
351885	SMARCB1
351885	MIF-AS1
351885	AP000350.6
351890	SMARCB1
351892	MIF-AS1
351894	AP000347.1
351895	AP000347.1
351895	MIF-AS1
351901	AP000347.1
351906	AP000347.1
351914	SMARCB1
351914	MIF-AS1
351915	AP000347.1
351915	SMARCB1
351915	MIF-AS1
351918	AP000347.1
351918	SMARCB1
351918	MIF-AS1
351918	AP000350.6
351918	AC253536.3
351932	MIF-AS1
351936	AP000350.6
351936	AC253536.3
351954	AP000350.6
351978	SLC2A11
351978	MIF
351989	CABIN1
351996	MIF-AS1
352007	AC253536.3
352019	SPECC1L
352020	MIF-AS1
352025	MIF-AS1
352029	SPECC1L
352032	AC253536.3
352035	AC253536.3
352035	GGT5
352057	CABIN1
352057	AC253536.3
352057	SPECC1L
352061	SPECC1L
352081	AC253536.3
352082	GGT5
352106	SPECC1L
352222	AP000356.3
352244	BCRP3
352301	KIAA1671
352302	KIAA1671
352320	KIAA1671
352324	KIAA1671
352330	KIAA1671
352331	KIAA1671
352332	KIAA1671
352334	KIAA1671
352335	KIAA1671
352336	KIAA1671
352340	KIAA1671
352370	KIAA1671
352398	KIAA1671
352414	KIAA1671
352483	CRYBB2P1
352486	LRP5L
352492	LRP5L
352497	LRP5L
352564	MYO18B
352653	SRRD
352711	HPS4
352711	SRRD
352711	TPST2
352728	Z95115.2
352734	HPS4
352734	SRRD
352735	SRRD
352736	SRRD
352737	HPS4
352749	HPS4
352750	HPS4
352751	HPS4
352751	SRRD
352760	Z95115.2
352763	HPS4
352764	HPS4
352765	HPS4
352772	Z95115.2
352774	Z95115.2
352793	HPS4
352810	Z95115.2
352812	Z95115.2
352813	Z95115.2
352847	MIATNB
353058	MN1
353061	MN1
353067	MN1
353082	MN1
353083	MN1
353083	TTC28
353085	TTC28
353135	TTC28
353143	MN1
353143	TTC28
353253	HSCB
353294	CCDC117
353305	Z93930.3
353306	CHEK2
353306	HSCB
353355	HSCB
353355	KREMEN1
353356	CCDC117
353362	HSCB
353368	KREMEN1
353398	HSCB
353401	KREMEN1
353402	KREMEN1
353403	ZNRF3
353446	KREMEN1
353450	KREMEN1
353456	KREMEN1
353463	KREMEN1
353467	KREMEN1
353486	GAS2L1
353487	KREMEN1
353488	KREMEN1
353491	KREMEN1
353505	EMID1
353510	KREMEN1
353513	KREMEN1
353513	RHBDD3
353513	GAS2L1
353575	KREMEN1
353581	THOC5
353583	RFPL1S
353583	NEFH
353596	RHBDD3
353597	GAS2L1
353622	AP1B1
353627	AP1B1
353634	NIPSNAP1
353635	RHBDD3
353666	THOC5
353676	NF2
353677	NIPSNAP1
353677	NF2
353677	ZMAT5
353677	ASCC2
353678	NF2
353680	THOC5
353682	NF2
353694	NF2
353694	MTMR3
353714	NF2
353724	CABP7
353725	CABP7
353726	THOC5
353726	MTMR3
353730	ZMAT5
353749	ASCC2
353790	MTMR3
353797	MTMR3
353799	MTMR3
353817	MTMR3
353820	ASCC2
353826	MTMR3
353850	ASCC2
353852	MTMR3
353860	MTMR3
353864	MTMR3
353887	TBC1D10A
353890	TBC1D10A
353893	MTMR3
353911	CASTOR1
353914	CASTOR1
353916	CASTOR1
353917	TBC1D10A
353920	LIF
353929	LIF
353929	SEC14L2
353930	LIF
353930	TBC1D10A
353930	SEC14L2
353932	SEC14L2
353945	TBC1D10A
353945	SEC14L2
353953	SEC14L2
353954	TBC1D10A
353955	LIF
353955	SEC14L2
353956	SEC14L2
353960	LIF
353960	SEC14L2
353961	LIF
353963	LIF
353963	OSM
353971	CASTOR1
353982	TBC1D10A
353982	RNF215
353987	TBC1D10A
353990	TBC1D10A
353990	RNF215
353990	SEC14L2
353999	TBC1D10A
353999	SEC14L2
354000	TBC1D10A
354001	TBC1D10A
354002	SEC14L4
354002	SIRPAP1
354004	TBC1D10A
354004	SEC14L2
354012	CASTOR1
354014	CCDC157
354030	TBC1D10A
354040	PES1
354041	TBC1D10A
354044	PES1
354050	TBC1D10A
354050	SEC14L2
354051	TBC1D10A
354051	SEC14L2
354052	TBC1D10A
354052	SEC14L2
354056	TBC1D10A
354056	SEC14L2
354060	TBC1D10A
354060	RNF215
354060	PES1
354061	TBC1D10A
354061	PES1
354061	TCN2
354063	PES1
354064	PES1
354065	LIF
354065	PES1
354073	PES1
354076	PES1
354087	OSBP2
354110	PES1
354130	PES1
354155	AC003072.1
354159	PES1
354173	PES1
354173	OSBP2
354179	OSBP2
354187	OSBP2
354224	SELENOM
354226	SELENOM
354241	AC005005.3
354242	AC005005.3
354254	SMTN
354254	PIK3IP1
354255	MORC2
354270	INPP5J
354270	RNF185
354271	TUG1
354271	INPP5J
354271	RNF185
354274	TUG1
354274	SELENOM
354274	INPP5J
354274	RNF185
354275	RNF185
354276	SELENOM
354276	RNF185
354277	RNF185
354279	TUG1
354279	INPP5J
354279	RNF185
354282	SELENOM
354282	RNF185
354283	TUG1
354284	TUG1
354284	SELENOM
354284	INPP5J
354284	RNF185
354288	TUG1
354288	RNF185
354289	TUG1
354289	RNF185
354291	MORC2
354291	SMTN
354295	TUG1
354295	INPP5J
354295	RNF185
354295	DRG1
354296	TUG1
354296	RNF185
354300	RNF185
354301	TUG1
354301	INPP5J
354301	RNF185
354301	DRG1
354302	TUG1
354302	INPP5J
354302	RNF185
354302	DRG1
354306	EIF4ENIF1
354307	PATZ1
354307	EIF4ENIF1
354308	TUG1
354308	RNF185
354308	PATZ1
354308	EIF4ENIF1
354311	PIK3IP1
354311	PATZ1
354311	EIF4ENIF1
354312	EIF4ENIF1
354313	TUG1
354313	SELENOM
354313	RNF185
354313	EIF4ENIF1
354322	RNF185
354326	SELENOM
354326	RNF185
354341	RNF185
354341	DRG1
354341	EIF4ENIF1
354346	RNF185
354346	LIMK2
354347	SELENOM
354347	RNF185
354347	DRG1
354349	RNF185
354353	LIMK2
354357	EIF4ENIF1
354358	EIF4ENIF1
354359	EIF4ENIF1
354360	EIF4ENIF1
354363	PIK3IP1
354365	RNF185
354370	EIF4ENIF1
354380	RNF185
354381	SELENOM
354381	RNF185
354381	DRG1
354381	EIF4ENIF1
354381	AL096701.4
354382	RNF185
354382	DRG1
354382	EIF4ENIF1
354383	RNF185
354384	SELENOM
354384	RNF185
354384	EIF4ENIF1
354388	EIF4ENIF1
354390	EIF4ENIF1
354391	EIF4ENIF1
354393	LINC01521
354394	EIF4ENIF1
354398	EIF4ENIF1
354403	EIF4ENIF1
354409	EIF4ENIF1
354426	DRG1
354426	EIF4ENIF1
354430	PIK3IP1
354430	PRR14L
354456	EIF4ENIF1
354456	PISD
354460	EIF4ENIF1
354461	EIF4ENIF1
354463	DRG1
354463	EIF4ENIF1
354470	EIF4ENIF1
354475	EIF4ENIF1
354476	DRG1
354476	EIF4ENIF1
354479	DRG1
354479	EIF4ENIF1
354480	EIF4ENIF1
354482	EIF4ENIF1
354484	EIF4ENIF1
354485	EIF4ENIF1
354485	PRR14L
354486	EIF4ENIF1
354486	PISD
354487	EIF4ENIF1
354488	EIF4ENIF1
354488	PISD
354489	EIF4ENIF1
354490	PISD
354490	PRR14L
354490	DEPDC5
354494	EIF4ENIF1
354496	PISD
354497	PRR14L
354500	EIF4ENIF1
354623	SLC5A1
354670	RTCB
354670	FBXO7
354683	FBXO7
354906	LARGE1
354921	LARGE1
355150	TOM1
355152	TOM1
355153	TOM1
355171	TOM1
355172	TOM1
355184	TOM1
355190	TOM1
355192	HMGXB4
355195	TOM1
355211	TOM1
355212	TOM1
355218	TOM1
355221	TOM1
355222	HMGXB4
355228	HMGXB4
355230	HMGXB4
355375	RBFOX2
355417	RBFOX2
355538	APOL1
355561	EIF3D
355593	EIF3D
355598	APOL1
355611	EIF3D
355621	EIF3D
355627	TXN2
355629	TXN2
355631	EIF3D
355634	EIF3D
355635	APOL2
355635	EIF3D
355646	EIF3D
355650	EIF3D
355654	TXN2
355657	TXN2
355664	EIF3D
355666	EIF3D
355667	EIF3D
355677	EIF3D
355685	TXN2
355691	EIF3D
355692	EIF3D
355719	EIF3D
355748	EIF3D
355844	NCF4
355844	CSF2RB
355844	IL2RB
355901	KCTD17
355903	KCTD17
355903	TMPRSS6
355905	KCTD17
355915	C1QTNF6
355919	KCTD17
355919	C1QTNF6
355926	KCTD17
355926	C1QTNF6
355927	KCTD17
355927	C1QTNF6
355947	C1QTNF6
355959	C1QTNF6
355969	IL2RB
355969	RAC2
355969	CYTH4
355974	IL2RB
355974	RAC2
355974	CYTH4
355975	IL2RB
355975	RAC2
355975	CYTH4
355975	MFNG
355977	RAC2
355977	CYTH4
355982	IL2RB
355982	RAC2
355982	CYTH4
355988	RAC2
355988	CYTH4
356007	IL2RB
356007	RAC2
356007	CYTH4
356007	MFNG
356008	IL2RB
356008	RAC2
356008	CYTH4
356008	MFNG
356028	CARD10
356031	C1QTNF6
356041	C1QTNF6
356041	ELFN2
356044	C1QTNF6
356046	CARD10
356055	ELFN2
356058	C1QTNF6
356059	C1QTNF6
356069	CDC42EP1
356069	GGA1
356071	GGA1
356072	ELFN2
356078	ELFN2
356085	GGA1
356089	CDC42EP1
356089	LGALS1
356093	GGA1
356099	GGA1
356108	NOL12
356114	ELFN2
356121	CARD10
356125	GGA1
356129	GGA1
356132	GGA1
356133	CDC42EP1
356133	GGA1
356134	NOL12
356139	CARD10
356149	GGA1
356152	GGA1
356153	GGA1
356159	LGALS1
356160	GGA1
356160	EIF3L
356161	EIF3L
356170	NOL12
356170	EIF3L
356183	NOL12
356183	EIF3L
356184	EIF3L
356218	GGA1
356218	EIF3L
356219	GGA1
356229	GGA1
356229	POLR2F
356231	GGA1
356231	EIF3L
356232	GGA1
356232	GCAT
356232	EIF3L
356232	POLR2F
356235	GGA1
356235	EIF3L
356236	EIF3L
356237	GCAT
356238	GGA1
356238	GCAT
356238	ANKRD54
356238	EIF3L
356239	CDC42EP1
356239	GGA1
356239	TRIOBP
356239	GCAT
356239	EIF3L
356245	GGA1
356245	TRIOBP
356245	GCAT
356245	ANKRD54
356245	EIF3L
356246	GGA1
356246	EIF3L
356247	GGA1
356247	EIF3L
356248	EIF3L
356249	GGA1
356250	GGA1
356250	TRIOBP
356250	EIF3L
356253	GGA1
356253	EIF3L
356254	GGA1
356254	ANKRD54
356254	EIF3L
356256	GCAT
356256	ANKRD54
356257	GGA1
356257	ANKRD54
356257	EIF3L
356262	EIF3L
356264	GGA1
356264	EIF3L
356278	EIF3L
356281	ANKRD54
356281	PICK1
356283	BAIAP2L2
356284	GCAT
356284	ANKRD54
356284	EIF3L
356284	PICK1
356285	ANKRD54
356289	ANKRD54
356289	EIF3L
356289	POLR2F
356289	BAIAP2L2
356289	PLA2G6
356291	EIF3L
356291	POLR2F
356293	EIF3L
356294	POLR2F
356295	EIF3L
356295	POLR2F
356295	PLA2G6
356296	EIF3L
356297	BAIAP2L2
356297	PLA2G6
356298	EIF3L
356298	AL031587.5
356317	PLA2G6
356318	TRIOBP
356318	ANKRD54
356318	AL031587.5
356318	PICK1
356318	BAIAP2L2
356318	PLA2G6
356323	PICK1
356344	EIF3L
356344	MAFF
356351	EIF3L
356351	PLA2G6
356353	POLR2F
356355	GCAT
356355	ANKRD54
356355	EIF3L
356355	POLR2F
356355	BAIAP2L2
356355	PLA2G6
356359	EIF3L
356359	PICK1
356359	BAIAP2L2
356359	PLA2G6
356366	EIF3L
356381	POLR2F
356382	BAIAP2L2
356382	PLA2G6
356382	CSNK1E
356383	EIF3L
356383	BAIAP2L2
356385	EIF3L
356385	PLA2G6
356392	PICK1
356392	BAIAP2L2
356392	TMEM184B
356392	CSNK1E
356412	BAIAP2L2
356412	CSNK1E
356414	PICK1
356414	TMEM184B
356415	POLR2F
356415	PLA2G6
356417	TMEM184B
356422	TMEM184B
356427	BAIAP2L2
356427	PLA2G6
356429	AL031587.5
356429	PICK1
356429	BAIAP2L2
356429	PLA2G6
356430	BAIAP2L2
356435	PICK1
356440	PLA2G6
356447	BAIAP2L2
356447	PLA2G6
356447	CSNK1E
356449	BAIAP2L2
356449	PLA2G6
356449	MAFF
356449	CSNK1E
356451	BAIAP2L2
356451	CSNK1E
356455	BAIAP2L2
356455	PLA2G6
356455	CSNK1E
356456	CSNK1E
356459	PLA2G6
356459	MAFF
356459	CSNK1E
356460	PLA2G6
356464	CSNK1E
356466	PICK1
356466	BAIAP2L2
356466	PLA2G6
356466	CSNK1E
356467	BAIAP2L2
356467	PLA2G6
356468	PLA2G6
356477	BAIAP2L2
356477	PLA2G6
356477	MAFF
356477	CSNK1E
356478	BAIAP2L2
356478	PLA2G6
356479	PLA2G6
356481	PICK1
356481	BAIAP2L2
356481	PLA2G6
356485	PLA2G6
356492	BAIAP2L2
356492	PLA2G6
356492	CSNK1E
356500	BAIAP2L2
356500	PLA2G6
356508	PLA2G6
356509	MAFF
356509	CSNK1E
356510	PLA2G6
356511	PLA2G6
356512	PLA2G6
356514	MAFF
356514	CSNK1E
356515	MAFF
356516	BAIAP2L2
356516	PLA2G6
356516	CSNK1E
356520	BAIAP2L2
356520	PLA2G6
356520	CSNK1E
356526	BAIAP2L2
356526	PLA2G6
356526	CSNK1E
356526	TPTEP2
356528	PLA2G6
356528	CSNK1E
356543	TMEM184B
356546	CSNK1E
356547	Z98749.1
356551	CSNK1E
356552	CSNK1E
356554	MAFF
356554	CSNK1E
356561	CSNK1E
356563	CSNK1E
356567	Z98749.1
356573	CSNK1E
356573	Z98749.1
356578	Z98749.1
356600	DMC1
356600	GTPBP1
356605	DMC1
356639	DMC1
356639	CBX6
356643	TOMM22
356666	CBX6
356676	DMC1
356676	GTPBP1
356676	CBX6
356682	AL021707.6
356683	AL021707.6
356687	DMC1
356687	CBX6
356693	AL021707.2
356693	CBX6
356694	AL021707.2
356694	DNAL4
356694	CBX6
356698	CBX6
356717	AL021707.2
356718	JOSD1
356718	GTPBP1
356720	GTPBP1
356720	CBX6
356723	JOSD1
356723	AL021707.6
356726	CBX6
356730	DNAL4
356730	CBX6
356737	CBX7
356748	CBX6
356748	APOBEC3B
356749	CBX6
356750	CBX6
356750	APOBEC3H
356751	APOBEC3A
356751	APOBEC3B
356752	CBX6
356752	APOBEC3B
356755	CBX6
356755	APOBEC3B
356756	APOBEC3B
356762	CBX6
356763	CBX6
356769	CBX6
356791	APOBEC3B
356802	CBX6
356807	PDGFB
356813	APOBEC3A
356813	APOBEC3G
356814	APOBEC3G
356815	APOBEC3G
356825	CBX7
356827	CBX7
356827	TAB1
356836	CBX7
356854	RPL3
356862	TAB1
356864	TAB1
356875	RPL3
356876	CBX7
356876	RPL3
356878	TAB1
356886	RPL3
356888	RPL3
356896	MGAT3
356898	RPL3
356898	MGAT3
356899	RPL3
356899	MGAT3
356901	RPL3
356901	MGAT3
356902	RPL3
356905	RPL3
356906	RPL3
356907	RPL3
356908	RPL3
356909	RPL3
356922	TAB1
356946	TAB1
356953	TAB1
356961	RPL3
356961	TAB1
356967	RPL3
356967	MGAT3
356968	RPL3
356968	MGAT3
356969	RPL3
356969	MGAT3
356970	MGAT3
356971	RPL3
356972	RPL3
356973	RPL3
356977	RPL3
356978	RPL3
356978	MGAT3
356979	RPL3
356979	CACNA1I
356982	RPL3
356983	RPL3
356984	RPL3
356984	MGAT3
356984	CACNA1I
356987	CACNA1I
356991	RPL3
356996	TAB1
356999	TAB1
357000	TAB1
357006	MIEF1
357007	TAB1
357015	RPL3
357016	TAB1
357018	TAB1
357018	MIEF1
357018	ATF4
357021	TAB1
357023	CACNA1I
357025	TAB1
357026	TAB1
357026	CACNA1I
357027	CACNA1I
357028	RPL3
357029	RPL3
357030	RPL3
357030	TAB1
357031	RPL3
357031	TAB1
357031	CACNA1I
357034	CACNA1I
357035	TAB1
357035	CACNA1I
357036	CACNA1I
357037	TAB1
357037	CACNA1I
357038	TAB1
357039	TAB1
357040	TAB1
357040	CACNA1I
357042	TAB1
357046	TAB1
357048	CACNA1I
357049	CACNA1I
357061	TAB1
357067	MGAT3
357070	TAB1
357070	CACNA1I
357071	TAB1
357071	CACNA1I
357074	MIEF1
357078	UQCRFS1P1
357107	CACNA1I
357118	CACNA1I
357119	UQCRFS1P1
357165	FAM83F
357222	FAM83F
357353	ADSL
357353	SGSM3
357359	SGSM3
357366	ADSL
357366	SGSM3
357368	SGSM3
357377	SGSM3
357476	ST13
357478	ST13
357483	ST13
357489	ST13
357497	ST13
357509	ST13
357511	ST13
357512	ST13
357513	ST13
357514	ST13
357529	ST13
357530	ST13
357531	ST13
357531	RBX1
357532	ST13
357533	ST13
357533	RBX1
357538	ST13
357538	RBX1
357541	ST13
357541	RBX1
357542	SLC25A17
357542	ST13
357542	RBX1
357543	SLC25A17
357543	ST13
357544	ST13
357547	ST13
357547	RBX1
357549	SLC25A17
357549	ST13
357549	RBX1
357594	ST13
357597	ST13
357607	ST13
357611	ST13
357613	ST13
357615	ST13
357624	ST13
357633	ST13
357633	RBX1
357633	ZC3H7B
357634	ST13
357652	ZC3H7B
357672	ZC3H7B
357685	TOB2
357687	ZC3H7B
357687	TOB2
357696	TOB2
357707	ZC3H7B
357708	TOB2
357709	ZC3H7B
357709	TEF
357709	TOB2
357709	POLR3H
357714	ZC3H7B
357714	TOB2
357714	POLR3H
357715	TOB2
357723	TOB2
357723	POLR3H
357724	TOB2
357744	PMM1
357747	ZC3H7B
357748	POLR3H
357748	PMM1
357749	PMM1
357751	ZC3H7B
357751	TEF
357751	TOB2
357751	PMM1
357753	TEF
357754	TEF
357754	TOB2
357755	TEF
357755	TOB2
357756	TOB2
357756	PHF5A
357756	PMM1
357756	XRCC6
357770	TOB2
357770	POLR3H
357770	PMM1
357770	XRCC6
357772	TOB2
357772	PHF5A
357772	PMM1
357772	XRCC6
357774	TOB2
357774	PHF5A
357774	PMM1
357774	XRCC6
357775	ZC3H7B
357775	TOB2
357775	POLR3H
357775	PMM1
357775	XRCC6
357776	TOB2
357776	PHF5A
357776	PMM1
357776	XRCC6
357777	PHF5A
357778	POLR3H
357778	PMM1
357778	XRCC6
357779	PHF5A
357779	PMM1
357779	XRCC6
357780	CHADL
357780	ZC3H7B
357780	TEF
357780	TOB2
357780	POLR3H
357780	PMM1
357780	XRCC6
357781	PMM1
357781	XRCC6
357782	TOB2
357782	POLR3H
357782	PMM1
357782	XRCC6
357783	ZC3H7B
357783	TOB2
357783	POLR3H
357783	PMM1
357783	XRCC6
357784	TOB2
357788	XRCC6
357789	XRCC6
357791	PMM1
357791	XRCC6
357793	PHF5A
357793	PMM1
357793	SNU13
357794	ZC3H7B
357794	POLR3H
357794	PMM1
357794	XRCC6
357794	SNU13
357798	PHF5A
357798	PMM1
357798	XRCC6
357798	SNU13
357799	ZC3H7B
357799	TOB2
357799	PMM1
357799	XRCC6
357799	SNU13
357826	TOB2
357827	TOB2
357837	TOB2
357840	TOB2
357843	SNU13
357846	SNU13
357848	PHF5A
357848	SNU13
357849	SNU13
357853	SNU13
357863	PMM1
357863	XRCC6
357864	XRCC6
357880	SNU13
357880	SREBF2
357880	SREBF2-AS1
357882	TOB2
357882	XRCC6
357884	TOB2
357884	Z83840.1
357895	TOB2
357906	SNU13
357919	XRCC6
357922	SNU13
357922	SREBF2
357922	SREBF2-AS1
357931	SNU13
357948	SREBF2-AS1
357953	SREBF2-AS1
357955	SNU13
357957	C22orf46
357960	SREBF2
357960	SREBF2-AS1
357965	SNU13
357970	SREBF2
357970	SREBF2-AS1
357979	SHISA8
357988	SREBF2-AS1
357989	MEI1
357990	SREBF2
357993	SREBF2-AS1
357996	SHISA8
357997	SHISA8
358004	SHISA8
358017	NDUFA6
358019	NDUFA6-DT
358025	CYP2D6
358026	PHETA2
358041	SREBF2-AS1
358041	CENPM
358044	OGFRP1
358047	NAGA
358056	SREBF2
358059	SREBF2-AS1
358059	WBP2NL
358059	NDUFA6-DT
358059	AC254562.3
358059	OGFRP1
358071	NAGA
358077	SEPTIN3
358077	NDUFA6-DT
358078	SEPTIN3
358089	CYP2D7
358089	CYP2D8P
358098	AC254562.3
358127	AC254562.3
358140	RRP7A
358144	AL021878.2
358146	AL021878.2
358148	AC254562.3
358153	AC254562.3
358163	OGFRP1
358178	RRP7A
358178	POLDIP3
358180	POLDIP3
358181	POLDIP3
358184	POLDIP3
358185	POLDIP3
358189	POLDIP3
358190	POLDIP3
358191	OGFRP1
358192	POLDIP3
358194	POLDIP3
358200	CYP2D8P
358200	POLDIP3
358206	POLDIP3
358207	RN7SKP80
358207	POLDIP3
358208	SERHL2
358210	POLDIP3
358211	POLDIP3
358212	POLDIP3
358213	LINC01315
358214	OGFRP1
358215	POLDIP3
358216	RN7SKP80
358216	POLDIP3
358217	RN7SKP80
358219	LINC01315
358226	RN7SKP80
358235	SERHL2
358236	POLDIP3
358244	RRP7A
358251	POLDIP3
358257	SERHL2
358269	RRP7A
358277	SERHL2
358286	ARFGAP3
358288	POLDIP3
358292	ARFGAP3
358298	RN7SKP80
358298	ARFGAP3
358320	RRP7A
358321	RRP7A
358321	CYB5R3
358323	RRP7A
358328	POLDIP3
358329	POLDIP3
358331	CYB5R3
358331	ARFGAP3
358333	RRP7A
358334	POLDIP3
358334	ARFGAP3
358359	POLDIP3
358364	POLDIP3
358384	POLDIP3
358395	POLDIP3
358398	ARFGAP3
358403	POLDIP3
358404	ARFGAP3
358406	POLDIP3
358407	CYB5R3
358407	ARFGAP3
358416	TTLL1
358420	ARFGAP3
358427	PACSIN2
358427	TTLL1
358440	PACSIN2
358441	ARFGAP3
358444	PACSIN2
358448	PACSIN2
358449	ARFGAP3
358449	PACSIN2
358451	A4GALT
358451	ARFGAP3
358451	PACSIN2
358455	ARFGAP3
358455	PACSIN2
358471	MCAT
358477	MCAT
358479	PACSIN2
358479	TTLL1
358493	ARFGAP3
358493	PACSIN2
358493	TTLL1
358499	ARFGAP3
358502	ARFGAP3
358502	PACSIN2
358505	ARFGAP3
358505	TTLL1
358505	MCAT
358507	TTLL1
358507	MCAT
358511	ARFGAP3
358512	PACSIN2
358516	SCUBE1
358537	MCAT
358572	TTLL12
358662	SCUBE1
358663	SCUBE1
358707	PNPLA5
358756	PNPLA5
358771	SAMM50
358846	SAMM50
358864	SHISAL1
358894	SHISAL1
359037	ARHGAP8
359201	NUP50
359201	FAM118A
359205	UPK3A
359207	UPK3A
359218	NUP50
359218	KIAA0930
359246	FBLN1
359247	FBLN1
359247	Z95331.1
359261	FBLN1
359289	UPK3A
359339	FBLN1
359387	PRR34-AS1
359388	PRR34-AS1
359389	MIRLET7BHG
359407	LINC00899
359408	LINC00899
359415	WNT7B
359422	LINC00899
359423	LINC00899
359428	MIRLET7BHG
359430	LINC00899
359431	LINC00899
359432	WNT7B
359433	MIRLET7BHG
359434	WNT7B
359439	LINC00899
359441	LINC00899
359451	LINC00899
359455	PRR34-AS1
359461	MIRLET7BHG
359469	LINC00899
359482	PRR34-AS1
359484	LINC00899
359493	LINC00899
359493	PRR34-AS1
359505	LINC00899
359508	LINC00899
359508	MIRLET7BHG
359509	LINC00899
359511	LINC00899
359530	MIRLET7BHG
359533	LINC00899
359536	LINC00899
359536	TRMU
359538	WNT7B
359548	TRMU
359559	LINC00899
359566	LINC00899
359584	MIRLET7BHG
359587	LINC00899
359592	LINC00899
359607	AL021392.1
359613	TRMU
359615	AL021392.1
359643	CELSR1
359644	TRMU
359653	TRMU
359656	AL021392.1
359660	TRMU
359661	GTSE1-DT
359665	TRMU
359676	CELSR1
359691	CELSR1
359702	CERK
359707	CELSR1
359711	TBC1D22A
359722	CERK
359727	CERK
359727	TBC1D22A
359728	TBC1D22A
359729	TBC1D22A
359730	GRAMD4
359730	CERK
359731	GRAMD4
359731	CERK
359733	AL021392.1
359734	CERK
359734	TBC1D22A
359739	GRAMD4
359740	CERK
359740	TBC1D22A
359744	TBC1D22A
359745	AL118516.1
359750	TBC1D22A
359752	CERK
359752	TBC1D22A
359753	CERK
359759	CERK
359779	TBC1D22A
359780	AL118516.1
359791	CERK
359792	CERK
359796	CERK
359810	CERK
359822	TBC1D22A
359823	CERK
359823	TBC1D22A
359824	GRAMD4
359824	TBC1D22A
359837	CERK
359838	TBC1D22A
359906	TBC1D22A
360065	LINC01644
360265	TAFA5
360507	Z97192.3
360507	BRD1
360507	ZBED4
360537	ZBED4
360537	PIM3
360538	BRD1
360538	ZBED4
360538	PIM3
360539	ZBED4
360544	BRD1
360545	ALG12
360545	TRABD
360556	SELENOO
360566	ZBED4
360569	TRABD
360572	TRABD
360573	PIM3
360573	TRABD
360574	PIM3
360574	TRABD
360576	BRD1
360576	TRABD
360576	TUBGCP6
360580	ZBED4
360580	TRABD
360592	PIM3
360599	TUBGCP6
360606	ZBED4
360606	PIM3
360606	TRABD
360606	TUBGCP6
360655	DENND6B
360655	PPP6R2
360662	MOV10L1
360663	MOV10L1
360692	TRABD
360692	TUBGCP6
360702	PPP6R2
360702	NCAPH2
360703	MOV10L1
360704	HDAC10
360708	PPP6R2
360708	NCAPH2
360709	NCAPH2
360709	SCO2
360713	SELENOO
360713	TUBGCP6
360713	PPP6R2
360713	NCAPH2
360714	TUBGCP6
360714	PPP6R2
360714	NCAPH2
360715	SELENOO
360715	NCAPH2
360717	SELENOO
360717	PPP6R2
360717	NCAPH2
360718	AL022328.2
360723	SELENOO
360723	NCAPH2
360724	SELENOO
360724	TUBGCP6
360724	PPP6R2
360724	NCAPH2
360725	SELENOO
360725	PPP6R2
360725	NCAPH2
360725	SCO2
360726	SELENOO
360726	TUBGCP6
360726	PPP6R2
360726	NCAPH2
360727	SELENOO
360727	PPP6R2
360727	NCAPH2
360728	PPP6R2
360728	NCAPH2
360728	SCO2
360732	TUBGCP6
360732	NCAPH2
360732	SYCE3
360733	TUBGCP6
360734	NCAPH2
360736	TRABD
